Model: microsoft/Phi-3-mini-4k-instruct
Planes scanned: 384  (layers=29..30, heads=0..31, SV-pairs from top-4)
Alphas: [3.0, 10.0]  n_angles=12  prompts=3
Thresholds: lin>0.95  dphi<10.0  amp_slope>0.2
Random-plane null: 192 planes (3 seeds x 64 heads) -- 3 pass (1.6%)
Null amp_slope: mean=0.025 p95=0.036 max=0.773
PASSED planes: 5 / 384 (1.3%)

rank   L   H      SV   A_lo   A_hi  slope     R2   dphi  phi_hi
----------------------------------------------------------------------
 30  14 (0,3)   0.05   0.19  0.019  0.998    2.1    no
 29   6 (1,3)   0.07   0.19  0.019  0.998    4.8    no
 30  23 (0,3)   0.04   0.19  0.019  0.989   27.1    no
 30  29 (0,2)   0.05   0.19  0.019  0.999   52.4    no
 29   9 (2,3)   0.06   0.19  0.019  1.000    7.3    no
 29   5 (0,3)   0.07   0.19  0.019  0.998    1.7    no
 30  30 (0,3)   0.07   0.19  0.019  0.994    8.2    no
 30   5 (0,1)   0.06   0.19  0.019  1.000    6.9    no
 30  30 (0,1)   0.06   0.19  0.019  0.999    4.2    no
 29  30 (0,3)   0.05   0.19  0.019  0.998    2.4    no
 30  25 (0,1)   0.06   0.19  0.019  0.998    3.5    no
 30  27 (1,2)   0.06   0.19  0.019  0.998    5.3    no
 29  22 (1,2)   0.06   0.18  0.018  1.000    0.5    no
 30   8 (0,3)   0.05   0.18  0.018  0.998   10.3    no
 29  30 (1,2)   0.05   0.18  0.018  1.000    9.8    no
 29  30 (1,3)   0.05   0.18  0.018  0.998   15.8    no
 29  26 (0,3)   0.05   0.18  0.018  0.998    8.8    no
 30   7 (0,3)   0.06   0.18  0.018  1.000   12.6    no
 30  14 (1,3)   0.05   0.18  0.018  1.000    8.3    no
 30  30 (1,3)   0.05   0.18  0.018  0.999    2.9    no
 29   4 (1,3)   0.06   0.18  0.018  1.000    3.3    no
 30   8 (0,1)   0.04   0.18  0.018  0.998    3.2    no
 30   5 (1,3)   0.06   0.18  0.018  0.999   11.7    no
 30  21 (1,3)   0.06   0.17  0.017  0.999    1.7    no
 29   2 (1,3)   0.03   0.17  0.017  0.990    7.1    no
 29  27 (0,1)   0.04   0.17  0.017  0.997   12.6    no
 30   9 (0,1)   0.04   0.17  0.017  0.997    3.7    no
 30   7 (2,3)   0.07   0.17  0.017  0.991    5.2    no
 29   5 (0,2)   0.07   0.17  0.017  0.994    1.1    no
 30  22 (1,3)   0.06   0.17  0.017  0.997    4.9    no
 30  25 (1,2)   0.05   0.17  0.017  1.000    3.8    no
 30  25 (2,3)   0.06   0.17  0.017  0.999    3.4    no
 29  28 (2,3)   0.06   0.17  0.017  0.998    9.3    no
 30  30 (0,2)   0.05   0.17  0.017  0.999    0.4    no
 29  25 (1,3)   0.06   0.16  0.016  0.993    4.5    no
 29   6 (0,3)   0.05   0.16  0.016  0.999   13.6    no
 30  14 (0,2)   0.06   0.16  0.016  0.998    4.9    no
 30  20 (0,1)   0.05   0.16  0.016  1.000    0.7    no
 30  20 (1,3)   0.04   0.16  0.016  0.998    5.3    no
 29  18 (0,1)   0.08   0.16  0.016  0.979   18.1    no
 29   2 (2,3)   0.03   0.16  0.016  0.988   12.9    no
 30  21 (0,3)   0.05   0.16  0.016  1.000   10.1    no
 30  27 (0,1)   0.05   0.16  0.016  1.000    3.7    no
 29   5 (0,1)   0.06   0.16  0.016  0.995    0.3    no
 30   6 (2,3)   0.04   0.16  0.016  0.998   17.6    no
 30  23 (1,3)   0.06   0.16  0.016  0.998   10.6    no
 30   5 (0,3)   0.05   0.16  0.016  0.998    5.0    no
 29  27 (0,2)   0.06   0.16  0.016  0.998   13.4    no
 29   0 (1,2)   0.05   0.16  0.016  0.998    5.9    no
 29  31 (1,3)   0.05   0.16  0.016  1.000    2.2    no
 30  15 (1,2)   0.04   0.16  0.016  1.000    1.2    no
 29   2 (0,3)   0.05   0.15  0.015  0.999   16.3    no
 30  30 (1,2)   0.05   0.15  0.015  0.997    4.5    no
 29  28 (0,2)   0.06   0.15  0.015  0.995   20.1    no
 29  27 (1,2)   0.05   0.15  0.015  0.998   12.1    no
 30   9 (0,3)   0.04   0.15  0.015  1.000   10.3    no
 30  27 (2,3)   0.05   0.15  0.015  1.000    0.6    no
 30   3 (1,2)   0.04   0.15  0.015  0.999    5.3    no
 30  24 (1,3)   0.02   0.15  0.015  0.968   48.3    no
 30  29 (2,3)   0.05   0.15  0.015  1.000    4.2    no
 29  18 (1,3)   0.05   0.15  0.015  0.999    6.7    no
 30  21 (2,3)   0.05   0.15  0.015  0.999    5.7    no
 30  14 (2,3)   0.04   0.15  0.015  1.000    3.8    no
 29   3 (0,2)   0.05   0.15  0.015  1.000    5.8    no
 30  30 (2,3)   0.05   0.14  0.014  1.000    5.3    no
 30  15 (0,2)   0.05   0.14  0.014  0.999    3.1    no
 30  15 (2,3)   0.04   0.14  0.014  1.000    4.5    no
 29  25 (2,3)   0.06   0.14  0.014  0.995    1.6    no
 30  11 (0,3)   0.04   0.14  0.014  1.000   10.4    no
 29   3 (0,1)   0.05   0.14  0.014  0.999   10.3    no
 29  16 (0,2)   0.04   0.14  0.014  1.000    7.9    no
 29  18 (1,2)   0.04   0.14  0.014  1.000    3.3    no
 30   8 (1,2)   0.03   0.14  0.014  0.995    8.8    no
 29   3 (0,3)   0.04   0.14  0.014  1.000   20.2    no
 30  29 (1,2)   0.04   0.14  0.014  1.000    4.0    no
 29   0 (1,3)   0.05   0.14  0.014  0.995    3.1    no
 29  17 (0,2)   0.04   0.14  0.014  1.000    8.6    no
 29   6 (0,1)   0.06   0.14  0.014  0.988   10.4    no
 29  31 (0,1)   0.03   0.14  0.014  0.996   29.8    no
 30   6 (1,2)   0.05   0.14  0.014  0.999    6.3    no
 30  24 (0,3)   0.02   0.13  0.013  0.981   11.1    no
 30   5 (1,2)   0.04   0.13  0.013  1.000   10.3    no
 30  14 (1,2)   0.04   0.13  0.013  1.000    4.6    no
 30  26 (0,1)   0.04   0.13  0.013  1.000   10.8    no
 29  20 (0,2)   0.05   0.13  0.013  0.991    0.7    no
 30  18 (1,2)   0.03   0.13  0.013  0.998   26.8    no
 30   2 (0,2)   0.04   0.13  0.013  1.000   11.3    no
 29  25 (0,1)   0.03   0.13  0.013  0.997    3.3    no
 29  17 (1,2)   0.04   0.13  0.013  0.998    5.2    no
 29  25 (1,2)   0.05   0.13  0.013  0.997   19.6    no
 29   0 (0,1)   0.05   0.13  0.013  0.991   24.6    no
 30  27 (0,3)   0.05   0.13  0.013  0.997   16.4    no
 29  25 (0,3)   0.05   0.13  0.013  0.990   13.1    no
 30   8 (2,3)   0.04   0.13  0.013  0.998    8.6    no
 30   3 (1,3)   0.04   0.12  0.012  0.999    7.3    no
 29  26 (2,3)   0.04   0.12  0.012  0.997   16.0    no
 30   2 (0,1)   0.06   0.12  0.012  0.983   14.8    no
 30  13 (2,3)   0.03   0.12  0.012  0.998   10.4    no
 29  21 (1,3)   0.03   0.12  0.012  0.998   19.0    no
 30  26 (1,3)   0.04   0.12  0.012  0.998    4.6    no
 30  12 (0,1)   0.04   0.12  0.012  1.000    9.1    no
 29  16 (0,3)   0.04   0.12  0.012  1.000    6.8    no
 29  10 (1,3)   0.05   0.12  0.012  0.991   11.2    no
 29  31 (0,3)   0.05   0.12  0.012  0.986    8.5    no
 29  16 (0,1)   0.03   0.12  0.012  0.999   13.0    no
 29   2 (0,1)   0.04   0.12  0.012  1.000   22.7    no
 30   1 (2,3)   0.03   0.12  0.012  0.998    5.3    no
 30  12 (1,2)   0.04   0.12  0.012  0.998    3.4    no
 30   1 (0,2)   0.03   0.12  0.012  1.000   26.2    no
 30  31 (1,2)   0.05   0.12  0.012  0.988    2.0    no
 30  13 (1,3)   0.04   0.11  0.011  1.000   13.6    no
 30  19 (1,3)   0.03   0.11  0.011  0.999    4.1    no
 30  26 (1,2)   0.04   0.11  0.011  0.994    7.7    no
 29  22 (0,3)   0.05   0.11  0.011  0.986   15.8    no
 30   5 (0,2)   0.04   0.11  0.011  0.999    8.9    no
 30  10 (0,2)   0.02   0.11  0.011  0.994    2.8    no
 30  12 (1,3)   0.03   0.11  0.011  1.000   15.4    no
 30  21 (1,2)   0.03   0.11  0.011  1.000    2.4    no
 29  20 (0,3)   0.03   0.11  0.011  0.999   19.8    no
 30   1 (1,2)   0.04   0.11  0.011  0.996   25.2    no
 30  15 (0,1)   0.05   0.11  0.011  0.979    7.1    no
 29  31 (2,3)   0.04   0.11  0.011  0.997    3.1    no
 30  31 (0,2)   0.03   0.11  0.011  1.000    4.9    no
 30  10 (0,1)   0.03   0.11  0.011  0.999   12.1    no
 30   5 (2,3)   0.05   0.11  0.011  0.990   11.2    no
 29  10 (0,1)   0.03   0.11  0.011  0.996    3.1    no
 29  26 (0,2)   0.04   0.11  0.011  0.998   21.3    no
 30   8 (0,2)   0.04   0.11  0.011  0.991   13.9    no
 29   7 (1,3)   0.04   0.11  0.011  0.998    1.0    no
 30  28 (0,1)   0.04   0.11  0.011  0.998    9.2    no
 30   3 (0,1)   0.04   0.11  0.011  0.991   22.5    no
 29  22 (0,2)   0.03   0.11  0.011  1.000    7.6    no
 30  11 (0,2)   0.02   0.11  0.011  0.995    0.5    no
 30  18 (0,1)   0.03   0.11  0.011  0.997    9.4    no
 30  22 (1,2)   0.03   0.11  0.011  1.000   14.5    no
 29  21 (0,1)   0.03   0.11  0.011  0.999    2.3    no
 29   9 (1,3)   0.03   0.11  0.011  0.999   10.1    no
 30  18 (1,3)   0.04   0.11  0.011  0.995   10.6    no
 30   3 (2,3)   0.04   0.11  0.011  0.998   11.8    no
 29  22 (2,3)   0.04   0.11  0.011  0.998   10.7    no
 30  19 (0,1)   0.04   0.11  0.011  0.998    5.8    no
 29  20 (0,1)   0.04   0.11  0.011  0.997   11.5    no
 30   3 (0,2)   0.04   0.11  0.011  0.990   24.8    no
 30  20 (0,3)   0.03   0.10  0.010  1.000   16.1    no
 30  10 (0,3)   0.03   0.10  0.010  1.000    9.6    no
 30   4 (1,3)   0.04   0.10  0.010  0.996    3.5    no
 29   2 (1,2)   0.02   0.10  0.010  0.981   10.6    no
 29  21 (1,2)   0.03   0.10  0.010  0.999    2.4    no
 29   3 (2,3)   0.03   0.10  0.010  0.999   28.2    no
 30  16 (1,2)   0.04   0.10  0.010  0.991    1.1    no
 30  18 (0,2)   0.02   0.10  0.010  0.981   16.0    no
 30  10 (2,3)   0.01   0.10  0.010  0.977   38.1    no
 29  30 (0,1)   0.02   0.10  0.010  0.989    4.8    no
 30  11 (0,1)   0.02   0.10  0.010  0.998    1.4    no
 30  15 (1,3)   0.03   0.10  0.010  0.999    5.6    no
 30  10 (1,3)   0.04   0.10  0.010  0.998    3.3    no
 30  27 (1,3)   0.03   0.10  0.010  1.000   20.8    no
 29  31 (1,2)   0.01   0.10  0.010  0.979   17.7    no
 30  13 (0,3)   0.03   0.10  0.010  0.998   17.5    no
 29  10 (1,2)   0.03   0.10  0.010  1.000   14.9    no
 30  28 (0,3)   0.03   0.10  0.010  1.000   27.9    no
 30  31 (2,3)   0.03   0.10  0.010  1.000    1.2    no
 30  15 (0,3)   0.06   0.10  0.010  0.944   15.0    no
 30  28 (0,2)   0.05   0.10  0.010  0.978   21.2    no
 30  21 (0,1)   0.04   0.10  0.010  0.993   13.4    no
 30  31 (0,1)   0.02   0.10  0.010  0.999    7.0    no
 30  11 (2,3)   0.02   0.10  0.010  0.994   21.7    no
 29   7 (0,1)   0.03   0.09  0.009  0.999   16.3    no
 30  31 (1,3)   0.03   0.09  0.009  0.999   21.3    no
 30  11 (1,3)   0.02   0.09  0.009  0.999   10.4    no
 30  16 (0,2)   0.03   0.09  0.009  1.000    2.7    no
 30  13 (1,2)   0.02   0.09  0.009  0.996    2.6    no
 29  19 (0,2)   0.02   0.09  0.009  0.990   49.0    no
 30  17 (0,3)   0.02   0.09  0.009  0.999   32.3    no
 30  10 (1,2)   0.03   0.09  0.009  1.000   11.1    no
 30   3 (0,3)   0.04   0.09  0.009  0.983   19.0    no
 29   3 (1,2)   0.03   0.09  0.009  0.994   18.4    no
 29  12 (0,3)   0.03   0.09  0.009  0.995    0.7    no
 29  18 (0,3)   0.04   0.09  0.009  0.987    0.0    no
 29  18 (0,2)   0.04   0.09  0.009  0.988    9.6    no
 30  18 (2,3)   0.04   0.09  0.009  0.964    9.8    no
 29  11 (0,1)   0.02   0.08  0.008  0.992   11.3    no
 29  11 (1,3)   0.02   0.08  0.008  0.991    1.2    no
 30  16 (2,3)   0.05   0.08  0.008  0.950   16.3    no
 30   4 (1,2)   0.02   0.08  0.008  0.999    1.2    no
 30   4 (2,3)   0.03   0.08  0.008  1.000    6.7    no
 29  20 (1,2)   0.02   0.08  0.008  1.000    1.0    no
 29  19 (0,3)   0.02   0.08  0.008  0.988   28.7    no
 30   9 (1,3)   0.03   0.08  0.008  0.994    3.8    no
 29  10 (2,3)   0.02   0.08  0.008  1.000   13.7    no
 30  18 (0,3)   0.03   0.08  0.008  0.997   32.2    no
 29  23 (2,3)   0.03   0.08  0.008  1.000   14.4    no
 29  20 (2,3)   0.03   0.08  0.008  0.996   27.1    no
 30  26 (0,2)   0.01   0.08  0.008  0.980    8.1    no
 29  11 (1,2)   0.02   0.08  0.008  1.000    7.5    no
 29  12 (0,1)   0.03   0.08  0.008  0.987   13.2    no
 29   7 (0,3)   0.02   0.08  0.008  0.993   22.9    no
