Model: microsoft/Phi-3-mini-4k-instruct
Planes scanned: 1344  (layers=22..28, heads=0..31, SV-pairs from top-4)
Alphas: [3.0, 10.0]  n_angles=12  prompts=3
Thresholds: lin>0.95  dphi<10.0  amp_slope>0.2
Random-plane null mode: full_ov
Random-plane null: 672 planes (3 seeds x 224 heads) -- 0 pass (0.0%)
Null amp_slope: mean=0.001 p95=0.002 max=0.003
PASSED planes: 14 / 1344 (1.0%)

rank   L   H      SV   A_lo   A_hi  slope     R2   dphi  phi_hi
----------------------------------------------------------------------
 26  13 (1,3)   0.08   0.25  0.025  1.000    0.6    no
 24  16 (0,1)   0.07   0.25  0.025  1.000    0.5    no
 25  28 (0,1)   0.09   0.25  0.025  0.998    0.8    no
 23  11 (0,2)   0.07   0.25  0.025  1.000    4.5    no
 28  25 (0,3)   0.08   0.25  0.025  1.000   20.5    no
 28   8 (0,2)   0.07   0.25  0.025  1.000    6.0    no
 23   9 (0,2)   0.07   0.25  0.025  1.000    7.6    no
 25  17 (0,1)   0.07   0.25  0.025  1.000   10.2    no
 27  17 (0,1)   0.06   0.25  0.025  0.998    2.1    no
 26   4 (1,2)   0.07   0.25  0.025  0.999    5.8    no
 28  25 (0,2)   0.07   0.24  0.024  1.000    9.6    no
 23   1 (2,3)   0.08   0.24  0.024  0.999    9.5    no
 27  17 (2,3)   0.08   0.24  0.024  0.999    6.6    no
 26  19 (2,3)   0.07   0.24  0.024  1.000    2.9    no
 26  18 (1,3)   0.08   0.24  0.024  1.000    5.9    no
 23   8 (0,2)   0.08   0.24  0.024  1.000    4.4    no
 25   6 (0,3)   0.07   0.24  0.024  1.000    4.0    no
 28  17 (0,3)   0.07   0.24  0.024  1.000    2.2    no
 27  28 (2,3)   0.08   0.24  0.024  0.999    8.0    no
 26  19 (0,2)   0.07   0.24  0.024  1.000    3.4    no
 25   6 (2,3)   0.08   0.24  0.024  0.999    3.0    no
 28  10 (0,1)   0.07   0.24  0.024  0.999    9.9    no
 28  15 (0,1)   0.09   0.24  0.024  0.997    2.5    no
 28  15 (1,3)   0.08   0.24  0.024  0.999    6.1    no
 24  11 (0,1)   0.08   0.24  0.024  1.000   10.9    no
 28  22 (2,3)   0.07   0.24  0.024  1.000    0.5    no
 28  22 (0,3)   0.07   0.24  0.024  1.000   13.0    no
 28  20 (1,2)   0.06   0.24  0.024  0.999    1.1    no
 27  25 (0,3)   0.07   0.24  0.024  1.000    4.8    no
 26   5 (0,2)   0.03   0.23  0.023  0.980   23.2    no
 23  16 (0,2)   0.07   0.23  0.023  1.000    1.3    no
 24   2 (1,3)   0.08   0.23  0.023  0.998    3.1    no
 27  10 (0,1)   0.06   0.23  0.023  0.999    2.7    no
 23   8 (0,3)   0.07   0.23  0.023  1.000    1.3    no
 27  21 (0,3)   0.07   0.23  0.023  1.000    0.2    no
 23  15 (0,3)   0.06   0.23  0.023  0.999    4.0    no
 23  30 (0,3)   0.07   0.23  0.023  1.000   10.7    no
 22  19 (1,3)   0.06   0.23  0.023  1.000    7.5    no
 26  13 (1,2)   0.06   0.23  0.023  1.000    0.4    no
 24   2 (1,2)   0.07   0.23  0.023  0.999    1.0    no
 28   0 (0,3)   0.03   0.23  0.023  0.980   15.3    no
 26  14 (2,3)   0.07   0.22  0.022  1.000    8.3    no
 28   5 (2,3)   0.06   0.22  0.022  1.000    7.3    no
 22  13 (0,3)   0.07   0.22  0.022  1.000    1.4    no
 22  10 (0,3)   0.07   0.22  0.022  1.000   13.6    no
 24  11 (1,3)   0.07   0.22  0.022  1.000    8.9    no
 23  30 (0,2)   0.07   0.22  0.022  1.000    2.8    no
 25  15 (2,3)   0.08   0.22  0.022  0.998    2.6    no
 25  25 (1,3)   0.06   0.22  0.022  0.999    0.1    no
 24  29 (0,1)   0.07   0.22  0.022  0.999    5.3    no
 27  23 (0,3)   0.06   0.22  0.022  0.999    7.1    no
 26   4 (0,2)   0.06   0.22  0.022  1.000    6.6    no
 28   8 (1,2)   0.07   0.22  0.022  1.000   10.6    no
 27  28 (0,3)   0.08   0.22  0.022  0.994    4.1    no
 23  25 (1,3)   0.05   0.22  0.022  0.997    3.4    no
 23  25 (0,1)   0.06   0.22  0.022  1.000    3.8    no
 27  21 (1,3)   0.06   0.22  0.022  1.000    6.9    no
 25  15 (1,2)   0.06   0.22  0.022  1.000    2.3    no
 26  14 (1,2)   0.06   0.22  0.022  1.000    5.2    no
 25   0 (1,2)   0.07   0.22  0.022  1.000    9.6    no
 27  10 (1,3)   0.06   0.22  0.022  1.000    3.5    no
 23   8 (0,1)   0.07   0.22  0.022  1.000    5.4    no
 28  12 (2,3)   0.07   0.22  0.022  1.000    1.8    no
 26   6 (0,2)   0.07   0.22  0.022  1.000    6.8    no
 23  11 (0,3)   0.07   0.22  0.022  1.000    2.4    no
 25  27 (1,2)   0.06   0.22  0.022  1.000    5.6    no
 24  18 (0,1)   0.06   0.22  0.022  0.999    4.1    no
 27  13 (0,3)   0.07   0.21  0.021  0.999    0.4    no
 24  16 (0,2)   0.08   0.21  0.021  0.998    2.6    no
 24  30 (0,3)   0.06   0.21  0.021  0.999   12.8    no
 26  13 (0,3)   0.07   0.21  0.021  0.999    2.7    no
 25  25 (1,2)   0.07   0.21  0.021  0.999    7.9    no
 23  30 (0,1)   0.08   0.21  0.021  0.998    1.0    no
 23  15 (2,3)   0.05   0.21  0.021  0.996    8.0    no
 25  22 (0,3)   0.05   0.21  0.021  0.994   16.3    no
 22  30 (0,2)   0.06   0.21  0.021  0.999   10.2    no
 23   9 (1,2)   0.05   0.21  0.021  0.998   14.5    no
 27   0 (0,3)   0.06   0.21  0.021  0.999   10.2    no
 23  16 (2,3)   0.07   0.21  0.021  1.000    5.6    no
 25  15 (0,2)   0.06   0.21  0.021  1.000    8.2    no
 26   4 (2,3)   0.07   0.21  0.021  1.000    7.4    no
 27   2 (1,3)   0.06   0.21  0.021  0.999   10.8    no
 28  18 (0,1)   0.05   0.21  0.021  0.998    2.5    no
 25   0 (2,3)   0.06   0.21  0.021  1.000    2.5    no
 22   9 (2,3)   0.07   0.21  0.021  0.998    4.3    no
 25  27 (1,3)   0.06   0.21  0.021  1.000    9.7    no
 25  27 (0,1)   0.08   0.21  0.021  0.995    2.4    no
 27  17 (0,3)   0.05   0.21  0.021  0.995    0.7    no
 23   1 (0,1)   0.05   0.21  0.021  0.998   17.6    no
 27  23 (1,2)   0.06   0.21  0.021  1.000    2.8    no
 22   1 (2,3)   0.06   0.21  0.021  0.999    8.7    no
 28  21 (0,2)   0.06   0.21  0.021  1.000    6.5    no
 22  20 (0,2)   0.06   0.21  0.021  1.000    3.2    no
 28   3 (1,3)   0.05   0.21  0.021  0.998    1.3    no
 28  19 (0,1)   0.05   0.21  0.021  0.994   15.7    no
 22   6 (0,3)   0.09   0.21  0.021  0.990   24.0    no
 28  22 (1,3)   0.06   0.21  0.021  1.000   11.3    no
 28  15 (1,2)   0.06   0.21  0.021  1.000   10.7    no
 28  22 (0,2)   0.06   0.21  0.021  1.000    2.9    no
 28   2 (1,3)   0.05   0.21  0.021  0.996   14.1    no
 28  15 (0,3)   0.08   0.21  0.021  0.996    3.1    no
 25  22 (0,2)   0.05   0.21  0.021  0.999    7.0    no
 27   0 (0,1)   0.05   0.21  0.021  0.998    2.8    no
 22  13 (0,2)   0.06   0.21  0.021  1.000    1.4    no
 22  19 (1,2)   0.07   0.21  0.021  0.997   15.5    no
 28  21 (0,1)   0.08   0.20  0.020  0.994    5.9    no
 25  22 (0,1)   0.04   0.20  0.020  0.991    9.1    no
 22   1 (1,3)   0.06   0.20  0.020  1.000    3.3    no
 27  21 (0,2)   0.06   0.20  0.020  1.000    4.1    no
 28  20 (0,2)   0.07   0.20  0.020  0.999    4.5    no
 27  31 (0,2)   0.07   0.20  0.020  0.999    0.8    no
 28  18 (0,3)   0.06   0.20  0.020  1.000    5.4    no
 27   2 (0,3)   0.06   0.20  0.020  1.000    6.9    no
 26  31 (0,1)   0.07   0.20  0.020  0.998    3.9    no
 24   4 (1,3)   0.06   0.20  0.020  1.000    2.4    no
 22  20 (0,1)   0.05   0.20  0.020  0.995   12.4    no
 23  26 (0,2)   0.06   0.20  0.020  1.000   10.0    no
 26  13 (0,2)   0.05   0.20  0.020  0.999   14.5    no
 24  16 (0,3)   0.05   0.20  0.020  0.999    1.2    no
 23  27 (0,3)   0.05   0.20  0.020  0.999    2.6    no
 28  18 (0,2)   0.05   0.20  0.020  0.996   15.1    no
 25  30 (0,1)   0.05   0.20  0.020  0.999   12.2    no
 28   2 (2,3)   0.07   0.20  0.020  0.999    5.7    no
 27  10 (0,3)   0.06   0.20  0.020  1.000    3.6    no
 28  19 (0,2)   0.03   0.20  0.020  0.973    4.6    no
 23  10 (1,3)   0.05   0.20  0.020  0.999   13.2    no
 28  22 (1,2)   0.06   0.20  0.020  1.000   29.3    no
 27  29 (2,3)   0.05   0.20  0.020  0.999    5.8    no
 28  12 (0,3)   0.06   0.20  0.020  1.000   10.9    no
 25  30 (0,2)   0.06   0.20  0.020  1.000    8.7    no
 27   5 (1,2)   0.07   0.20  0.020  0.999    5.7    no
 24  29 (1,3)   0.06   0.20  0.020  1.000    8.3    no
 23  27 (0,2)   0.06   0.20  0.020  1.000    6.8    no
 24   2 (2,3)   0.07   0.20  0.020  0.996    0.9    no
 25  26 (0,2)   0.07   0.20  0.020  0.998    3.5    no
 26   5 (1,2)   0.03   0.20  0.020  0.982    4.2    no
 24  18 (0,2)   0.06   0.20  0.020  1.000    6.1    no
 28  12 (1,2)   0.06   0.20  0.020  1.000    0.8    no
 23   3 (1,2)   0.05   0.20  0.020  1.000    4.3    no
 27   2 (2,3)   0.06   0.19  0.019  1.000    3.9    no
 27   0 (0,2)   0.05   0.19  0.019  1.000    9.5    no
 26  15 (0,1)   0.06   0.19  0.019  1.000    9.7    no
 28  20 (2,3)   0.07   0.19  0.019  0.999    4.3    no
 23  24 (0,2)   0.03   0.19  0.019  0.985    0.3    no
 25  17 (1,3)   0.03   0.19  0.019  0.979   36.9    no
 22  30 (0,3)   0.06   0.19  0.019  1.000   16.0    no
 23   3 (2,3)   0.06   0.19  0.019  1.000    8.6    no
 23  10 (0,1)   0.05   0.19  0.019  0.999    9.2    no
 28  21 (2,3)   0.05   0.19  0.019  0.998   13.4    no
 28  21 (1,3)   0.06   0.19  0.019  0.999    6.3    no
 26  18 (0,2)   0.06   0.19  0.019  1.000   11.0    no
 23   9 (2,3)   0.06   0.19  0.019  1.000   10.9    no
 22  20 (2,3)   0.06   0.19  0.019  1.000   17.5    no
 24  18 (0,3)   0.05   0.19  0.019  0.997    8.0    no
 23   9 (0,1)   0.06   0.19  0.019  1.000    2.0    no
 24  11 (1,2)   0.06   0.19  0.019  1.000    6.3    no
 23  15 (1,3)   0.04   0.19  0.019  0.996   11.0    no
 22   3 (0,2)   0.06   0.19  0.019  1.000    4.8    no
 23   2 (0,1)   0.06   0.19  0.019  0.998   32.0    no
 28  10 (0,3)   0.05   0.19  0.019  1.000    5.1    no
 25  28 (2,3)   0.06   0.18  0.018  1.000    3.5    no
 24  11 (0,3)   0.08   0.18  0.018  0.986    8.3    no
 23  24 (0,3)   0.05   0.18  0.018  0.999   14.6    no
 25  30 (0,3)   0.06   0.18  0.018  0.999    7.8    no
 26  23 (0,2)   0.04   0.18  0.018  0.996   17.3    no
 28   0 (0,1)   0.04   0.18  0.018  0.991    4.0    no
 22  20 (1,3)   0.04   0.18  0.018  0.994   30.7    no
 27  13 (1,3)   0.05   0.18  0.018  0.999   10.8    no
 23  27 (0,1)   0.06   0.18  0.018  1.000    2.5    no
 23   1 (1,3)   0.05   0.18  0.018  1.000    6.7    no
 27  26 (0,1)   0.06   0.18  0.018  1.000    5.1    no
 24  29 (1,2)   0.05   0.18  0.018  0.998    8.1    no
 26   6 (1,2)   0.06   0.18  0.018  0.999    4.0    no
 25   0 (0,2)   0.06   0.18  0.018  1.000    7.0    no
 26   7 (1,2)   0.06   0.18  0.018  0.999    6.8    no
 22   9 (0,2)   0.06   0.18  0.018  1.000    7.9    no
 23  24 (0,1)   0.04   0.18  0.018  0.997   11.7    no
 23  10 (1,2)   0.05   0.18  0.018  1.000    6.5    no
 27  25 (2,3)   0.05   0.18  0.018  0.999    2.9    no
 23  11 (1,2)   0.04   0.18  0.018  0.996    0.3    no
 27  21 (1,2)   0.05   0.18  0.018  1.000   14.2    no
 25  15 (1,3)   0.04   0.18  0.018  0.998    7.2    no
 22   9 (1,2)   0.06   0.18  0.018  1.000    9.2    no
 27   5 (2,3)   0.05   0.18  0.018  1.000   10.2    no
